id,clothing_label,confidence,timestamp,tanggal
469,hijab,0.94,2025-11-24T08:15:00,2025-11-24
470,rambut,0.92,2025-11-24T09:05:00,2025-11-24
471,rambut,0.64,2025-11-24T12:37:00,2025-11-24
472,topi,0.83,2025-11-24T16:35:00,2025-11-24
473,rambut,0.99,2025-11-24T15:17:00,2025-11-24
474,rambut,0.88,2025-11-24T20:28:00,2025-11-24
475,topi,0.69,2025-11-24T06:05:00,2025-11-24
476,topi,0.9,2025-11-24T19:34:00,2025-11-24
477,rambut,0.94,2025-11-24T10:21:00,2025-11-24
478,rambut,0.82,2025-11-24T15:19:00,2025-11-24
479,topi,0.51,2025-11-24T21:24:00,2025-11-24
480,rambut,0.86,2025-11-24T19:07:00,2025-11-24
481,hijab,0.86,2025-11-24T06:38:00,2025-11-24
482,rambut,0.81,2025-11-24T13:23:00,2025-11-24
483,rambut,0.95,2025-11-24T08:32:00,2025-11-24
484,rambut,0.54,2025-11-24T06:00:00,2025-11-24
485,rambut,0.58,2025-11-24T15:33:00,2025-11-24
486,hijab,0.9,2025-11-24T18:08:00,2025-11-24
487,topi,0.63,2025-11-24T11:31:00,2025-11-24
488,rambut,0.94,2025-11-24T20:18:00,2025-11-24
489,rambut,0.62,2025-11-24T12:46:00,2025-11-24
490,rambut,0.6,2025-11-24T06:44:00,2025-11-24
491,rambut,0.65,2025-11-24T06:17:00,2025-11-24
492,rambut,0.75,2025-11-24T09:46:00,2025-11-24
493,rambut,0.72,2025-11-24T19:17:00,2025-11-24
494,rambut,0.69,2025-11-24T10:33:00,2025-11-24
495,rambut,0.98,2025-11-24T06:41:00,2025-11-24
496,rambut,0.59,2025-11-24T20:13:00,2025-11-24
497,topi,0.57,2025-11-24T13:50:00,2025-11-24
498,hijab,0.88,2025-11-24T16:48:00,2025-11-24
499,rambut,0.84,2025-11-24T08:50:00,2025-11-24
500,hijab,0.62,2025-11-24T09:06:00,2025-11-24
501,hijab,0.74,2025-11-24T10:51:00,2025-11-24
502,rambut,0.8,2025-11-24T15:59:00,2025-11-24
503,rambut,0.58,2025-11-24T07:33:00,2025-11-24
504,hijab,0.52,2025-11-24T18:00:00,2025-11-24
505,hijab,0.62,2025-11-24T21:48:00,2025-11-24
506,rambut,0.66,2025-11-24T14:20:00,2025-11-24
507,hijab,0.69,2025-11-24T14:27:00,2025-11-24
508,rambut,0.81,2025-11-24T19:56:00,2025-11-24
509,rambut,0.69,2025-11-24T06:05:00,2025-11-24
510,hijab,0.92,2025-11-24T20:10:00,2025-11-24
511,topi,0.77,2025-11-24T16:41:00,2025-11-24
512,rambut,0.74,2025-11-24T13:00:00,2025-11-24
513,topi,0.92,2025-11-24T08:29:00,2025-11-24
514,rambut,0.54,2025-11-24T11:40:00,2025-11-24
515,rambut,0.97,2025-11-24T13:08:00,2025-11-24
516,rambut,0.84,2025-11-24T16:54:00,2025-11-24
517,rambut,0.76,2025-11-24T17:19:00,2025-11-24
518,rambut,0.78,2025-11-24T09:06:00,2025-11-24
519,rambut,0.62,2025-11-24T12:30:00,2025-11-24
520,hijab,0.7,2025-11-24T14:51:00,2025-11-24
521,rambut,0.79,2025-11-24T06:34:00,2025-11-24
522,topi,0.52,2025-11-24T12:33:00,2025-11-24
523,topi,0.76,2025-11-24T08:40:00,2025-11-24
524,rambut,0.58,2025-11-24T16:21:00,2025-11-24
525,rambut,0.83,2025-11-24T12:42:00,2025-11-24
526,rambut,0.97,2025-11-24T12:59:00,2025-11-24
527,topi,0.51,2025-11-24T06:10:00,2025-11-24
528,hijab,0.56,2025-11-24T15:12:00,2025-11-24
529,topi,0.51,2025-11-24T11:10:00,2025-11-24
530,topi,0.64,2025-11-24T15:03:00,2025-11-24
531,rambut,0.86,2025-11-24T19:39:00,2025-11-24
532,rambut,0.93,2025-11-24T17:49:00,2025-11-24
533,rambut,0.75,2025-11-24T14:05:00,2025-11-24
534,rambut,0.51,2025-11-24T18:52:00,2025-11-24
535,rambut,0.89,2025-11-24T21:31:00,2025-11-24
536,hijab,0.57,2025-11-24T13:58:00,2025-11-24
537,topi,0.69,2025-11-24T10:50:00,2025-11-24
538,rambut,0.91,2025-11-24T12:16:00,2025-11-24
539,rambut,0.71,2025-11-24T15:22:00,2025-11-24
540,rambut,0.97,2025-11-24T16:43:00,2025-11-24
541,rambut,0.52,2025-11-24T15:15:00,2025-11-24
542,topi,0.75,2025-11-24T10:35:00,2025-11-24
543,topi,0.62,2025-11-24T13:24:00,2025-11-24
544,rambut,0.85,2025-11-24T06:38:00,2025-11-24
545,topi,0.61,2025-11-24T14:27:00,2025-11-24
546,rambut,0.93,2025-11-24T21:29:00,2025-11-24
547,hijab,0.51,2025-11-24T11:15:00,2025-11-24
548,hijab,0.93,2025-11-24T19:34:00,2025-11-24
549,rambut,0.57,2025-11-24T13:45:00,2025-11-24
550,hijab,0.98,2025-11-24T10:42:00,2025-11-24
551,topi,0.93,2025-11-24T11:34:00,2025-11-24
552,topi,0.88,2025-11-24T14:36:00,2025-11-24
553,rambut,0.8,2025-11-24T19:58:00,2025-11-24
554,rambut,1.0,2025-11-24T15:59:00,2025-11-24
555,rambut,0.79,2025-11-24T13:11:00,2025-11-24
556,topi,0.53,2025-11-24T09:57:00,2025-11-24
557,rambut,0.87,2025-11-24T17:59:00,2025-11-24
558,rambut,0.58,2025-11-24T12:49:00,2025-11-24
559,topi,0.61,2025-11-24T11:02:00,2025-11-24
560,rambut,0.83,2025-11-24T09:37:00,2025-11-24
561,topi,0.78,2025-11-24T10:57:00,2025-11-24
562,topi,0.67,2025-11-24T19:49:00,2025-11-24
563,topi,0.92,2025-11-24T21:10:00,2025-11-24
564,rambut,0.62,2025-11-24T10:12:00,2025-11-24
565,rambut,0.55,2025-11-24T09:06:00,2025-11-24
566,topi,0.9,2025-11-24T17:57:00,2025-11-24
567,rambut,0.64,2025-11-24T19:43:00,2025-11-24
568,rambut,0.85,2025-11-24T10:29:00,2025-11-24
569,topi,0.61,2025-11-24T13:48:00,2025-11-24
570,rambut,0.76,2025-11-24T19:24:00,2025-11-24
571,hijab,0.83,2025-11-24T12:01:00,2025-11-24
572,rambut,0.76,2025-11-24T14:20:00,2025-11-24
573,rambut,0.9,2025-11-24T17:39:00,2025-11-24
574,hijab,0.6,2025-11-24T11:40:00,2025-11-24
575,hijab,0.88,2025-11-24T16:23:00,2025-11-24
576,rambut,0.97,2025-11-24T18:04:00,2025-11-24
577,hijab,0.57,2025-11-24T13:42:00,2025-11-24
578,rambut,0.7,2025-11-24T06:12:00,2025-11-24
579,hijab,0.83,2025-11-24T20:00:00,2025-11-24
580,rambut,0.55,2025-11-24T14:10:00,2025-11-24
581,rambut,0.86,2025-11-24T19:55:00,2025-11-24
582,rambut,0.79,2025-11-24T21:40:00,2025-11-24
583,rambut,0.65,2025-11-24T14:41:00,2025-11-24
584,rambut,0.53,2025-11-24T12:27:00,2025-11-24
585,rambut,0.77,2025-11-24T19:32:00,2025-11-24
586,rambut,0.78,2025-11-24T06:18:00,2025-11-24
587,hijab,0.69,2025-11-24T07:02:00,2025-11-24
588,hijab,0.96,2025-11-24T10:02:00,2025-11-24
589,topi,0.54,2025-11-24T11:32:00,2025-11-24
590,rambut,1.0,2025-11-24T12:47:00,2025-11-24
591,rambut,0.64,2025-11-24T19:07:00,2025-11-24
592,rambut,0.84,2025-11-24T19:16:00,2025-11-24
593,hijab,0.64,2025-11-24T15:22:00,2025-11-24
594,topi,0.67,2025-11-24T11:56:00,2025-11-24
595,rambut,0.77,2025-11-24T08:43:00,2025-11-24
596,rambut,0.53,2025-11-24T09:59:00,2025-11-24
597,hijab,0.61,2025-11-24T08:50:00,2025-11-24
598,topi,0.85,2025-11-24T09:47:00,2025-11-24
599,rambut,0.94,2025-11-24T15:36:00,2025-11-24
600,topi,0.78,2025-11-24T15:01:00,2025-11-24
601,hijab,0.57,2025-11-24T21:03:00,2025-11-24
602,rambut,0.87,2025-11-24T18:02:00,2025-11-24
603,hijab,0.85,2025-11-24T13:14:00,2025-11-24
604,hijab,0.62,2025-11-24T11:55:00,2025-11-24
605,hijab,0.89,2025-11-24T12:01:00,2025-11-24
606,rambut,0.53,2025-11-24T21:58:00,2025-11-24
607,rambut,0.73,2025-11-24T18:31:00,2025-11-24
608,rambut,0.89,2025-11-24T17:03:00,2025-11-24
609,topi,0.99,2025-11-24T21:24:00,2025-11-24
610,rambut,0.91,2025-11-24T08:10:00,2025-11-24
611,rambut,0.99,2025-11-24T21:11:00,2025-11-24
612,rambut,0.75,2025-11-24T19:47:00,2025-11-24
613,topi,0.78,2025-11-24T12:11:00,2025-11-24
614,topi,0.61,2025-11-24T13:54:00,2025-11-24
615,rambut,0.58,2025-11-24T20:42:00,2025-11-24
616,rambut,0.57,2025-11-24T09:06:00,2025-11-24
617,rambut,0.97,2025-11-24T17:01:00,2025-11-24
618,hijab,0.9,2025-11-24T14:13:00,2025-11-24
619,hijab,0.81,2025-11-24T08:33:00,2025-11-24
620,topi,0.88,2025-11-24T09:09:00,2025-11-24
621,hijab,0.69,2025-11-24T14:46:00,2025-11-24
622,rambut,0.6,2025-11-24T10:16:00,2025-11-24
623,rambut,0.96,2025-11-24T14:48:00,2025-11-24
624,hijab,0.72,2025-11-24T18:36:00,2025-11-24
625,hijab,0.81,2025-11-24T21:39:00,2025-11-24
626,hijab,0.87,2025-11-24T06:51:00,2025-11-24
627,topi,0.75,2025-11-24T12:09:00,2025-11-24
628,rambut,0.8,2025-11-24T07:21:00,2025-11-24
629,hijab,0.71,2025-11-24T16:52:00,2025-11-24
630,rambut,0.52,2025-11-24T15:40:00,2025-11-24
631,topi,0.72,2025-11-24T11:15:00,2025-11-24
632,topi,0.51,2025-11-24T12:46:00,2025-11-24
633,rambut,0.7,2025-11-24T09:59:00,2025-11-24
634,topi,0.52,2025-11-24T16:41:00,2025-11-24
635,rambut,0.79,2025-11-24T18:31:00,2025-11-24
636,rambut,0.67,2025-11-24T18:36:00,2025-11-24
637,hijab,0.59,2025-11-24T11:51:00,2025-11-24
638,rambut,0.88,2025-11-24T10:27:00,2025-11-24
639,rambut,0.59,2025-11-24T16:06:00,2025-11-24
640,hijab,0.76,2025-11-24T21:44:00,2025-11-24
641,topi,0.78,2025-11-24T17:18:00,2025-11-24
642,topi,0.68,2025-11-24T18:22:00,2025-11-24
643,rambut,0.83,2025-11-24T09:40:00,2025-11-24
644,rambut,0.85,2025-11-24T07:38:00,2025-11-24
645,rambut,0.94,2025-11-24T09:08:00,2025-11-24
646,rambut,0.99,2025-11-24T16:22:00,2025-11-24
647,topi,0.53,2025-11-24T15:23:00,2025-11-24
648,rambut,0.69,2025-11-24T19:09:00,2025-11-24
649,topi,0.73,2025-11-24T08:55:00,2025-11-24
650,rambut,0.88,2025-11-24T06:11:00,2025-11-24
651,hijab,0.88,2025-11-24T14:38:00,2025-11-24
652,hijab,0.79,2025-11-24T17:53:00,2025-11-24
653,rambut,0.87,2025-11-24T06:06:00,2025-11-24
654,hijab,0.61,2025-11-24T11:58:00,2025-11-24
655,rambut,0.52,2025-11-24T09:22:00,2025-11-24
656,rambut,0.66,2025-11-24T19:08:00,2025-11-24
657,hijab,0.94,2025-11-24T19:42:00,2025-11-24
658,topi,0.66,2025-11-24T10:19:00,2025-11-24
659,hijab,0.71,2025-11-24T06:23:00,2025-11-24
660,rambut,0.88,2025-11-24T07:36:00,2025-11-24
661,rambut,0.75,2025-11-24T08:29:00,2025-11-24
662,rambut,0.8,2025-11-24T18:23:00,2025-11-24
663,topi,0.57,2025-11-24T17:46:00,2025-11-24
664,hijab,0.76,2025-11-24T15:48:00,2025-11-24
665,rambut,0.72,2025-11-24T09:02:00,2025-11-24
666,rambut,0.6,2025-11-24T11:12:00,2025-11-24
667,rambut,0.7,2025-11-24T10:10:00,2025-11-24
668,rambut,0.82,2025-11-24T09:37:00,2025-11-24
669,topi,0.89,2025-11-24T18:16:00,2025-11-24
670,topi,0.66,2025-11-24T14:56:00,2025-11-24
671,rambut,0.94,2025-11-24T20:56:00,2025-11-24
672,rambut,0.69,2025-11-24T12:01:00,2025-11-24
673,rambut,0.93,2025-11-24T20:11:00,2025-11-24
674,rambut,0.78,2025-11-24T10:47:00,2025-11-24
675,rambut,0.56,2025-11-24T09:20:00,2025-11-24
676,rambut,0.62,2025-11-24T15:53:00,2025-11-24
677,rambut,0.98,2025-11-24T21:08:00,2025-11-24
678,topi,0.91,2025-11-24T07:55:00,2025-11-24
679,rambut,0.77,2025-11-24T17:03:00,2025-11-24
680,rambut,0.93,2025-11-24T12:27:00,2025-11-24
681,hijab,0.69,2025-11-24T14:59:00,2025-11-24
682,topi,0.99,2025-11-24T12:57:00,2025-11-24
683,topi,0.62,2025-11-24T13:46:00,2025-11-24
684,hijab,0.81,2025-11-24T17:33:00,2025-11-24
685,rambut,0.67,2025-11-24T06:18:00,2025-11-24
686,topi,0.65,2025-11-24T08:08:00,2025-11-24
687,topi,0.85,2025-11-24T09:37:00,2025-11-24
688,rambut,0.7,2025-11-24T19:08:00,2025-11-24
689,rambut,0.66,2025-11-24T08:18:00,2025-11-24
690,hijab,0.74,2025-11-24T08:15:00,2025-11-24
691,topi,0.53,2025-11-24T08:24:00,2025-11-24
692,rambut,0.91,2025-11-24T15:59:00,2025-11-24
693,rambut,0.73,2025-11-24T20:31:00,2025-11-24
694,hijab,0.93,2025-11-24T16:32:00,2025-11-24
695,rambut,0.56,2025-11-24T18:55:00,2025-11-24
696,hijab,0.66,2025-11-24T17:57:00,2025-11-24
697,rambut,0.5,2025-11-24T18:50:00,2025-11-24
698,hijab,0.8,2025-11-24T12:02:00,2025-11-24
699,rambut,0.52,2025-11-24T15:58:00,2025-11-24
700,rambut,0.77,2025-11-24T13:25:00,2025-11-24
701,rambut,0.99,2025-11-24T18:56:00,2025-11-24
702,rambut,0.63,2025-11-24T21:18:00,2025-11-24
703,rambut,0.68,2025-11-24T11:44:00,2025-11-24
704,topi,0.68,2025-11-24T13:36:00,2025-11-24
705,rambut,0.72,2025-11-24T18:56:00,2025-11-24
706,rambut,0.84,2025-11-24T15:33:00,2025-11-24
707,topi,0.71,2025-11-24T19:59:00,2025-11-24
708,rambut,0.55,2025-11-24T20:33:00,2025-11-24
709,rambut,0.7,2025-11-24T10:42:00,2025-11-24
710,rambut,0.51,2025-11-24T06:38:00,2025-11-24
711,hijab,0.69,2025-11-24T12:18:00,2025-11-24
712,topi,0.88,2025-11-24T10:21:00,2025-11-24
713,hijab,0.74,2025-11-24T09:21:00,2025-11-24
714,hijab,1.0,2025-11-24T18:42:00,2025-11-24
715,rambut,0.85,2025-11-24T07:31:00,2025-11-24
716,topi,0.96,2025-11-24T08:35:00,2025-11-24
717,rambut,0.91,2025-11-24T09:50:00,2025-11-24
718,rambut,0.84,2025-11-24T14:23:00,2025-11-24
719,topi,0.78,2025-11-24T14:06:00,2025-11-24
720,rambut,0.97,2025-11-24T16:45:00,2025-11-24
721,topi,0.95,2025-11-24T13:33:00,2025-11-24
722,rambut,0.91,2025-11-24T20:06:00,2025-11-24
723,hijab,0.77,2025-11-24T16:57:00,2025-11-24
724,topi,0.68,2025-11-24T19:31:00,2025-11-24
725,hijab,0.67,2025-11-24T15:22:00,2025-11-24
726,rambut,0.64,2025-11-24T07:15:00,2025-11-24
727,rambut,0.78,2025-11-24T11:18:00,2025-11-24
728,topi,0.63,2025-11-24T21:05:00,2025-11-24
729,rambut,0.79,2025-11-24T10:09:00,2025-11-24
730,rambut,0.91,2025-11-24T11:01:00,2025-11-24
731,hijab,0.89,2025-11-24T07:03:00,2025-11-24
732,topi,0.6,2025-11-24T17:08:00,2025-11-24
733,hijab,0.75,2025-11-24T14:08:00,2025-11-24
734,topi,0.86,2025-11-24T09:33:00,2025-11-24
735,rambut,0.7,2025-11-24T07:52:00,2025-11-24
736,rambut,1.0,2025-11-24T13:26:00,2025-11-24
737,hijab,0.54,2025-11-24T08:06:00,2025-11-24
738,rambut,0.61,2025-11-24T18:58:00,2025-11-24
739,rambut,0.68,2025-11-24T07:35:00,2025-11-24
740,rambut,0.58,2025-11-24T08:49:00,2025-11-24
741,hijab,0.5,2025-11-24T07:40:00,2025-11-24
742,rambut,0.89,2025-11-24T17:10:00,2025-11-24
743,topi,0.89,2025-11-24T10:50:00,2025-11-24
744,rambut,0.83,2025-11-24T18:50:00,2025-11-24
745,topi,0.84,2025-11-24T18:59:00,2025-11-24
746,rambut,0.52,2025-11-24T10:20:00,2025-11-24
747,topi,0.57,2025-11-24T12:22:00,2025-11-24
748,rambut,0.6,2025-11-24T18:32:00,2025-11-24
749,hijab,0.66,2025-11-24T18:37:00,2025-11-24
750,topi,0.51,2025-11-24T14:13:00,2025-11-24
751,rambut,0.85,2025-11-24T08:43:00,2025-11-24
752,rambut,1.0,2025-11-24T15:33:00,2025-11-24
753,rambut,0.59,2025-11-24T21:47:00,2025-11-24
754,rambut,0.94,2025-11-24T17:32:00,2025-11-24
755,topi,0.9,2025-11-24T14:46:00,2025-11-24
756,rambut,1.0,2025-11-24T11:59:00,2025-11-24
757,topi,0.92,2025-11-24T13:57:00,2025-11-24
758,rambut,0.58,2025-11-24T10:04:00,2025-11-24
759,topi,0.63,2025-11-24T12:05:00,2025-11-24
760,rambut,0.88,2025-11-24T15:43:00,2025-11-24
761,rambut,0.74,2025-11-24T16:13:00,2025-11-24
762,rambut,0.72,2025-11-24T06:01:00,2025-11-24
763,rambut,0.69,2025-11-24T21:29:00,2025-11-24
764,rambut,0.91,2025-11-24T13:57:00,2025-11-24
765,rambut,0.58,2025-11-24T17:33:00,2025-11-24
766,rambut,0.61,2025-11-24T16:32:00,2025-11-24
767,topi,0.86,2025-11-24T08:47:00,2025-11-24
768,rambut,0.92,2025-11-24T16:17:00,2025-11-24
769,rambut,0.52,2025-11-24T21:44:00,2025-11-24
770,rambut,0.55,2025-11-24T15:09:00,2025-11-24
771,rambut,0.61,2025-11-24T06:29:00,2025-11-24
772,hijab,0.89,2025-11-24T14:28:00,2025-11-24
773,rambut,0.67,2025-11-24T06:39:00,2025-11-24
774,hijab,0.98,2025-11-24T10:39:00,2025-11-24
775,hijab,0.89,2025-11-24T19:08:00,2025-11-24
776,topi,0.85,2025-11-24T19:47:00,2025-11-24
777,rambut,0.73,2025-11-24T20:32:00,2025-11-24
778,topi,0.51,2025-11-24T10:08:00,2025-11-24
779,rambut,0.57,2025-11-24T10:13:00,2025-11-24
780,rambut,0.72,2025-11-24T07:50:00,2025-11-24
781,rambut,0.65,2025-11-24T07:19:00,2025-11-24
782,hijab,0.65,2025-11-24T07:00:00,2025-11-24
783,rambut,0.64,2025-11-24T19:32:00,2025-11-24
784,topi,1.0,2025-11-24T08:23:00,2025-11-24
785,topi,0.72,2025-11-24T07:37:00,2025-11-24
786,rambut,0.85,2025-11-24T21:10:00,2025-11-24
787,topi,0.63,2025-11-24T10:44:00,2025-11-24
788,topi,0.63,2025-11-24T15:52:00,2025-11-24
789,topi,0.68,2025-11-24T17:38:00,2025-11-24
790,topi,0.54,2025-11-24T14:23:00,2025-11-24
791,rambut,0.63,2025-11-24T13:19:00,2025-11-24
792,topi,0.65,2025-11-24T09:33:00,2025-11-24
793,rambut,0.96,2025-11-24T19:11:00,2025-11-24
794,rambut,0.57,2025-11-24T08:47:00,2025-11-24
795,rambut,0.8,2025-11-24T10:40:00,2025-11-24
796,rambut,0.79,2025-11-24T13:14:00,2025-11-24
797,rambut,0.81,2025-11-24T07:42:00,2025-11-24
798,rambut,0.79,2025-11-24T17:28:00,2025-11-24
799,topi,0.69,2025-11-24T19:24:00,2025-11-24
800,topi,0.87,2025-11-24T13:55:00,2025-11-24
801,topi,0.89,2025-11-24T18:59:00,2025-11-24
802,topi,0.71,2025-11-24T19:47:00,2025-11-24
803,hijab,0.77,2025-11-24T11:10:00,2025-11-24
804,topi,0.69,2025-11-24T16:31:00,2025-11-24
805,rambut,0.73,2025-11-24T10:25:00,2025-11-24
806,rambut,0.64,2025-11-24T13:39:00,2025-11-24
807,rambut,0.78,2025-11-24T18:30:00,2025-11-24
808,rambut,0.96,2025-11-24T06:38:00,2025-11-24
809,rambut,0.89,2025-11-24T08:01:00,2025-11-24
810,rambut,0.96,2025-11-24T08:43:00,2025-11-24
811,rambut,0.84,2025-11-24T16:03:00,2025-11-24
812,hijab,0.9,2025-11-24T12:45:00,2025-11-24
813,topi,1.0,2025-11-24T21:20:00,2025-11-24
814,hijab,1.0,2025-11-24T10:04:00,2025-11-24
815,rambut,0.85,2025-11-24T11:22:00,2025-11-24
816,rambut,0.62,2025-11-24T20:27:00,2025-11-24
817,topi,0.96,2025-11-24T14:48:00,2025-11-24
818,rambut,0.85,2025-11-24T18:10:00,2025-11-24
819,rambut,0.62,2025-11-24T19:02:00,2025-11-24
820,topi,0.76,2025-11-24T09:48:00,2025-11-24
821,topi,0.53,2025-11-24T06:21:00,2025-11-24
822,hijab,0.71,2025-11-24T11:17:00,2025-11-24
823,hijab,0.7,2025-11-24T13:09:00,2025-11-24
824,rambut,0.98,2025-11-24T18:23:00,2025-11-24
825,rambut,0.56,2025-11-24T17:04:00,2025-11-24
826,rambut,0.9,2025-11-24T19:33:00,2025-11-24
827,rambut,0.82,2025-11-24T21:03:00,2025-11-24
828,rambut,0.87,2025-11-24T19:46:00,2025-11-24
829,rambut,0.62,2025-11-24T07:49:00,2025-11-24
830,topi,0.92,2025-11-24T15:35:00,2025-11-24
831,topi,0.91,2025-11-24T06:44:00,2025-11-24
832,hijab,0.54,2025-11-24T18:22:00,2025-11-24
833,topi,0.52,2025-11-24T16:21:00,2025-11-24
834,rambut,0.65,2025-11-24T16:11:00,2025-11-24
835,rambut,0.72,2025-11-24T15:03:00,2025-11-24
836,topi,0.74,2025-11-24T20:06:00,2025-11-24
837,rambut,0.81,2025-11-24T18:29:00,2025-11-24
838,rambut,0.92,2025-11-24T15:56:00,2025-11-24
839,topi,0.62,2025-11-24T07:41:00,2025-11-24
840,rambut,0.58,2025-11-24T08:14:00,2025-11-24
841,rambut,0.65,2025-11-24T08:06:00,2025-11-24
842,rambut,0.72,2025-11-24T06:30:00,2025-11-24
843,rambut,0.98,2025-11-24T07:01:00,2025-11-24
844,topi,0.87,2025-11-24T10:08:00,2025-11-24
845,topi,0.74,2025-11-24T12:22:00,2025-11-24
846,topi,0.59,2025-11-24T16:32:00,2025-11-24
847,rambut,0.68,2025-11-24T09:03:00,2025-11-24
848,hijab,0.9,2025-11-24T21:06:00,2025-11-24
849,rambut,0.63,2025-11-24T17:20:00,2025-11-24
850,topi,0.66,2025-11-24T07:52:00,2025-11-24
851,topi,0.68,2025-11-24T11:30:00,2025-11-24
852,topi,0.98,2025-11-24T10:59:00,2025-11-24
853,rambut,0.84,2025-11-24T10:13:00,2025-11-24
854,topi,0.81,2025-11-24T13:22:00,2025-11-24
855,topi,0.73,2025-11-24T13:47:00,2025-11-24
856,rambut,0.99,2025-11-24T21:43:00,2025-11-24
857,topi,0.54,2025-11-24T18:48:00,2025-11-24
858,rambut,0.58,2025-11-24T20:54:00,2025-11-24
859,hijab,0.91,2025-11-24T17:18:00,2025-11-24
860,rambut,0.93,2025-11-24T09:05:00,2025-11-24
861,rambut,0.51,2025-11-24T16:52:00,2025-11-24
862,hijab,0.53,2025-11-24T08:13:00,2025-11-24
863,hijab,0.8,2025-11-24T10:32:00,2025-11-24
864,rambut,0.84,2025-11-24T11:20:00,2025-11-24
865,hijab,0.59,2025-11-24T19:03:00,2025-11-24
866,hijab,0.81,2025-11-24T10:16:00,2025-11-24
867,hijab,0.51,2025-11-24T17:03:00,2025-11-24
868,rambut,0.8,2025-11-24T10:14:00,2025-11-24
869,topi,0.6,2025-11-24T17:26:00,2025-11-24
870,topi,0.71,2025-11-24T18:13:00,2025-11-24
871,hijab,0.58,2025-11-24T19:59:00,2025-11-24
872,topi,0.65,2025-11-24T17:38:00,2025-11-24
873,rambut,0.53,2025-11-24T06:34:00,2025-11-24
874,rambut,0.67,2025-11-24T16:53:00,2025-11-24
875,rambut,0.97,2025-11-24T21:05:00,2025-11-24
876,hijab,0.72,2025-11-24T08:16:00,2025-11-24
877,rambut,0.52,2025-11-24T08:20:00,2025-11-24
878,rambut,0.77,2025-11-24T20:01:00,2025-11-24
879,rambut,0.72,2025-11-24T16:08:00,2025-11-24
880,topi,0.51,2025-11-24T14:56:00,2025-11-24
881,topi,0.7,2025-11-24T19:09:00,2025-11-24
882,topi,0.6,2025-11-24T11:14:00,2025-11-24
883,rambut,0.76,2025-11-24T15:01:00,2025-11-24
884,topi,0.82,2025-11-24T16:38:00,2025-11-24
885,rambut,0.89,2025-11-24T09:45:00,2025-11-24
886,rambut,0.63,2025-11-24T07:12:00,2025-11-24
887,topi,0.71,2025-11-24T07:45:00,2025-11-24
888,rambut,0.53,2025-11-24T15:17:00,2025-11-24
889,topi,0.73,2025-11-24T13:25:00,2025-11-24
890,topi,0.86,2025-11-24T14:30:00,2025-11-24
891,rambut,0.69,2025-11-24T09:59:00,2025-11-24
892,rambut,0.58,2025-11-24T17:40:00,2025-11-24
893,hijab,0.81,2025-11-24T19:18:00,2025-11-24
894,topi,0.88,2025-11-24T21:15:00,2025-11-24
895,topi,0.51,2025-11-24T14:20:00,2025-11-24
896,rambut,0.5,2025-11-24T19:56:00,2025-11-24
897,hijab,0.58,2025-11-24T08:43:00,2025-11-24
898,hijab,0.67,2025-11-24T08:17:00,2025-11-24
899,hijab,0.57,2025-11-24T11:55:00,2025-11-24
900,rambut,0.87,2025-11-24T13:31:00,2025-11-24
901,topi,0.85,2025-11-24T20:05:00,2025-11-24
902,rambut,0.83,2025-11-24T08:07:00,2025-11-24
903,rambut,0.61,2025-11-24T16:11:00,2025-11-24
904,topi,0.96,2025-11-24T15:40:00,2025-11-24
905,hijab,0.89,2025-11-24T07:21:00,2025-11-24
906,rambut,0.66,2025-11-24T10:11:00,2025-11-24
907,rambut,0.87,2025-11-24T06:53:00,2025-11-24
908,hijab,0.87,2025-11-24T10:34:00,2025-11-24
909,rambut,0.91,2025-11-24T07:39:00,2025-11-24
910,hijab,0.97,2025-11-24T14:21:00,2025-11-24
911,rambut,0.53,2025-11-24T13:55:00,2025-11-24
912,hijab,0.58,2025-11-24T07:15:00,2025-11-24
913,topi,0.59,2025-11-24T14:49:00,2025-11-24
914,hijab,0.69,2025-11-24T19:22:00,2025-11-24
915,topi,0.91,2025-11-24T13:42:00,2025-11-24
916,rambut,0.8,2025-11-24T17:18:00,2025-11-24
917,rambut,0.98,2025-11-24T08:48:00,2025-11-24
918,rambut,0.72,2025-11-24T20:15:00,2025-11-24
919,rambut,0.62,2025-11-24T15:04:00,2025-11-24
920,hijab,0.69,2025-11-24T21:41:00,2025-11-24
921,hijab,0.54,2025-11-24T12:12:00,2025-11-24
922,rambut,0.79,2025-11-24T16:46:00,2025-11-24
923,topi,0.57,2025-11-24T10:26:00,2025-11-24
924,rambut,0.87,2025-11-24T17:36:00,2025-11-24
925,rambut,0.79,2025-11-24T09:31:00,2025-11-24
926,hijab,0.52,2025-11-24T16:42:00,2025-11-24
927,rambut,0.84,2025-11-24T12:26:00,2025-11-24
928,rambut,0.95,2025-11-24T06:44:00,2025-11-24
929,rambut,0.84,2025-11-24T15:43:00,2025-11-24
930,rambut,0.98,2025-11-24T09:37:00,2025-11-24
931,rambut,0.58,2025-11-24T06:46:00,2025-11-24
932,topi,0.74,2025-11-24T06:45:00,2025-11-24
933,rambut,0.92,2025-11-24T13:39:00,2025-11-24
934,rambut,0.85,2025-11-24T12:41:00,2025-11-24
935,topi,0.52,2025-11-24T12:24:00,2025-11-24
936,topi,0.74,2025-11-24T10:17:00,2025-11-24
937,hijab,0.86,2025-11-24T06:23:00,2025-11-24
938,rambut,0.98,2025-11-24T13:20:00,2025-11-24
